snapshot,edge_id,source,target,edge,capacity,oracle_high_load,hattrick_high_load,oracle_medium_load,hattrick_medium_load,high_excess,high_util_excess,medium_deficit,medium_util_deficit
459,7,1,14,1→14,2.4000000953674316,0.1863091255654581,0.3473462164402008,0.39179871836677194,0.48450273275375366,0.16103709087474272,0.06709878519820996,-0.09270401438698173,-0.03862667112635638
459,8,2,0,2→0,10.0,5.52498358127059,6.633403301239014,2.5520063605150654,0.9745132923126221,1.108419719968424,0.1108419719968424,1.5774930682024433,0.15774930682024432
459,9,2,6,2→6,10.0,8.051455895998515,6.441427230834961,1.8400132087990642,1.2230620384216309,-1.6100286651635543,-0.16100286651635543,0.6169511703774333,0.06169511703774333
459,10,2,12,2→12,10.0,3.9882810780418367,3.050659656524658,1.9009519159338595,1.2565468549728394,-0.9376214215171785,-0.09376214215171785,0.6444050609610201,0.06444050609610201
459,11,3,4,3→4,10.0,0.6604010382836805,0.881394624710083,1.0337249834465467,1.8229384422302246,0.22099358642640254,0.022099358642640253,-0.7892134587836779,-0.07892134587836779
459,12,3,16,3→16,2.4000000953674316,0.7639100672593315,0.18741102516651154,1.5592123372564115,1.6079399585723877,-0.57649904209282,-0.2402079246603363,-0.04872762131597619,-0.020303174741547733
459,13,3,20,3→20,2.4000000953674316,2.165948542751721,0.3488590717315674,0.23405250629002694,1.9467713832855225,-1.8170894710201537,-0.7571205828397951,-1.7127188769954955,-0.7136328370575686
459,14,4,0,4→0,10.0,5.4240907251069075,5.986636638641357,4.488633721032215,1.2063212394714355,0.5625459135344499,0.056254591353444995,3.28231248156078,0.32823124815607796
459,15,4,3,4→3,10.0,3.1560114204974354,0.8533042669296265,0.4537322168907849,2.5278820991516113,-2.302707153567809,-0.2302707153567809,-2.0741498822608264,-0.20741498822608265
459,16,4,6,4→6,10.0,6.770361344345929,4.529348373413086,3.153869593711079,0.8157280087471008,-2.241012970932843,-0.2241012970932843,2.338141584963978,0.2338141584963978
